Unnamed: 0,MMSI,type,length,beam,range,bearing,timestamp,lat,long,"lat, ","lon,",length
AIS,574820000,80,118,18,16786.8,6.06438,62316738,0.363962,1.86304,20.8534865,106.7443291,118
AIS,574821389,0,0,0,28919.0,2.63183,62044002,0.357427,1.86602,20.47905858,106.9150705,0
AIS,574888996,30,26,4,40427.2,1.77825,61951395,0.360076,1.87029,20.6308351,107.1597235,26
AIS,574889665,200,10,6,30574.8,2.9837,61753915,0.35665,1.86446,20.43453976,106.8256891,10
AIS,574891326,0,0,0,21291.2,5.92358,62062997,0.364518,1.86239,20.88534296,106.7070868,0
AIS,574899899,52,0,0,24765.8,5.63178,62320497,0.36448,1.86113,20.88316572,106.6348941,0
AIS,574905701,0,0,0,21574.5,2.37795,62193808,0.358943,1.86615,20.56591899,106.9225189,0
AIS,574909000,0,0,0,32256.0,5.66809,62297446,0.365523,1.86052,20.94292521,106.5999437,0
AIS,574912255,0,0,0,34441.2,5.5391,62317822,0.365364,1.85973,20.93381519,106.55468,0
AIS,574912277,30,30,8,34444.2,5.53879,62302313,0.365364,1.85973,20.93381519,106.55468,30
AIS,574912288,0,0,0,34395.5,5.53824,62318419,0.365356,1.85973,20.93335682,106.55468,0
AIS,574937997,0,10,10,2026.81,0.652785,62306062,0.361643,1.86386,20.72061759,106.7913116,10
AIS,574955000,89,106,18,24969.2,3.65984,62283796,0.357985,1.86158,20.51102963,106.6606772,106
AIS,574962000,80,92,16,36279.0,5.55015,61598448,0.365619,1.85957,20.94842561,106.5455127,92
AIS,574983786,0,10,10,2019.7,0.652822,62010890,0.361642,1.86386,20.72056029,106.7913116,10
AIS,620999491,70,86,13,24307.0,5.62838,61727754,0.364415,1.86117,20.87944149,106.637186,86
AIS,636014806,0,0,0,59737.9,1.137,61732964,0.365317,1.87276,20.93112228,107.301244,0
AIS,636021429,0,0,0,23817.0,2.15948,62315721,0.359312,1.86697,20.58706113,106.9695015,0
AIS,636021807,83,115,16,29261.7,1.91387,61991860,0.359841,1.86827,20.6173706,107.043986,115
AIS,636023585,0,0,0,59246.8,1.1473,61745088,0.365198,1.87273,20.92430409,107.2995252,0
AIS,754128076,0,0,0,17205.8,6.03101,62316822,0.364005,1.86293,20.85595022,106.7380265,0
AIS,800123456,30,117,6,2712.71,0.799088,62264401,0.361687,1.86398,20.7231386,106.7981871,117
AIS,941033365,0,0,0,45112.8,1.6257,62303331,0.360992,1.87121,20.68331804,107.2124356,0
AIS,941050180,0,0,0,13472.4,2.25734,62245602,0.360049,1.8654,20.62928812,106.8795471,0
AIS,941050721,0,0,0,43457.8,3.65778,62123933,0.355455,1.86006,20.36607131,106.5735876,0
AIS,941121212,0,0,0,13696.0,2.26468,62127607,0.360014,1.86542,20.62728277,106.880693,0
AIS,941369369,0,0,0,32438.8,2.80373,61661230,0.356585,1.86545,20.43081554,106.8824119,0
AIS,995741774,142,2,2,20403.3,5.91946,61623639,0.364383,1.86243,20.87760803,106.7093786,2
AIS,995741777,139,2,2,19616.6,5.95179,61608412,0.364301,1.86258,20.87290977,106.717973,2
AIS,995741779,139,2,2,19155.8,5.96292,61608545,0.364243,1.86264,20.86958662,106.7214108,2
AIS,995741782,139,2,2,18613.9,5.97712,61649836,0.364176,1.86271,20.8657478,106.7254215,2
AIS,995741787,139,2,2,16870.5,6.07964,61607995,0.363983,1.86308,20.85468971,106.7466209,2
AIS,995741792,142,2,2,15930.7,6.17422,61692125,0.363875,1.86336,20.84850177,106.7626637,2
AIS,995741797,139,2,2,14691.2,0.0626601,61620586,0.363691,1.86381,20.83795935,106.7884468,2
AIS,995741805,139,2,2,14647.7,0.211949,61623492,0.363637,1.86417,20.83486537,106.8090733,2
AIS,995741820,141,2,2,13721.0,0.538082,62187731,0.363239,1.86483,20.81206165,106.8468885,2
AIS,995741825,142,2,2,14807.2,0.580475,61607520,0.363333,1.86502,20.81744746,106.8577747,2
AIS,995741828,141,2,2,15292.8,0.643845,61599332,0.363309,1.86519,20.81607236,106.867515,2
AIS,995741829,142,2,2,15367.5,0.63181,61588909,0.363336,1.86518,20.81761935,106.866942,2
AIS,995741830,141,2,2,15309.2,0.655036,62250658,0.363295,1.86522,20.81527022,106.8692339,2
AIS,995741834,141,2,2,16078.9,0.701613,61598694,0.363317,1.86539,20.81653073,106.8789741,2
AIS,995741868,147,5,5,18571.3,1.47748,61614320,0.36166,1.86676,20.72159162,106.9574694,5
AIS,995741869,147,5,5,18384.1,1.45999,61770381,0.361707,1.86672,20.72428452,106.9551775,5
AIS,995741870,147,5,5,18200.9,1.44229,61639888,0.361754,1.86668,20.72697742,106.9528857,5
AIS,995741871,147,5,5,18024.7,1.42409,61596720,0.361802,1.86664,20.72972762,106.9505939,5
AIS,995741872,147,5,5,17855.3,1.40553,61590985,0.361849,1.86661,20.73242052,106.948875,5
AIS,995741873,147,5,5,17691.3,1.38643,61639008,0.361897,1.86657,20.73517072,106.9465832,5
AIS,995741876,147,5,5,17189.0,1.32061,61616074,0.362056,1.86645,20.74428075,106.9397077,5
AIS,995741877,147,5,5,17009.5,1.29329,61624266,0.36212,1.8664,20.74794768,106.9368429,5
AIS,995741880,147,5,5,16125.8,1.08146,61588536,0.362579,1.86604,20.77424644,106.9162164,5
AIS,995741960,150,4,4,17534.9,0.888043,61887744,0.363125,1.86594,20.80552994,106.9104868,4
AIS,995741961,151,4,4,17712.5,0.907926,61696566,0.3631,1.866,20.80409754,106.9139246,4
AIS,995741962,152,4,4,16902.7,0.979431,62287575,0.362868,1.86601,20.79080492,106.9144975,4
AIS,995741963,153,4,4,17384.5,0.9508,61890371,0.362974,1.86603,20.79687827,106.9156434,4
AIS,995741964,152,4,4,17003.6,1.05927,62175705,0.362695,1.86614,20.78089275,106.921946,4
AIS,995741966,152,4,4,17457.0,1.19851,62247751,0.362385,1.86638,20.76313106,106.935697,4
AIS,995741967,153,4,4,17696.1,1.19338,62095499,0.362412,1.86641,20.76467804,106.9374158,4
AIS,995741968,152,4,4,18548.3,1.36604,62053784,0.36198,1.8667,20.73992627,106.9540316,4
AIS,995741970,152,4,4,20978.6,1.57597,62150506,0.361371,1.86717,20.70503314,106.9809606,4
AIS,995741972,152,4,4,21985.5,1.6348,62216208,0.361167,1.86733,20.6933448,106.990128,4
AIS,995741981,140,2,1,12944.5,0.524017,61892017,0.363149,1.86474,20.80690503,106.8417319,2
AIS,995741982,138,2,1,12867.7,0.514621,61612639,0.363148,1.86472,20.80684774,106.840586,2
AIS,995741983,140,2,1,12869.1,0.513797,61635542,0.363149,1.86471,20.80690503,106.840013,2
AIS,995741984,138,2,1,12803.1,0.504254,61951505,0.363149,1.86469,20.80690503,106.8388671,2
AIS,995741996,133,10,10,40586.4,1.79917,62251002,0.35994,1.87028,20.62304288,107.1591505,10
AIS,995741998,156,0,0,10563.7,2.03563,61584941,0.360646,1.86524,20.6634937,106.8703798,0
AIS,995746916,142,2,1,15939.3,6.20353,61587953,0.363884,1.86344,20.84901743,106.7672474,2
AIS,995746986,156,0,0,64842.0,2.57109,61584189,0.352818,1.86951,20.21498234,107.1150328,0
